Recall,Precision
1.0,0.28947286965673075
1.0,0.28948183000061906
1.0,0.2894907908992416
1.0,0.28949975235264985
1.0,0.28950871436089526
1.0,0.28951767692402947
1.0,0.28952664004210393
1.0,0.2895356037151703
1.0,0.28954456794328
1.0,0.2895535327264846
1.0,0.28956249806483575
1.0,0.28957146395838496
1.0,0.2895804304071838
1.0,0.2895893974112838
1.0,0.2895983649707367
1.0,0.28960733308559394
1.0,0.28961630175590725
1.0,0.2896252709817281
1.0,0.2896342407631082
0.9998930710008554,0.28961223984142714
0.9998930710008554,0.28962120977483197
0.9998930710008554,0.2896301802638915
0.9998930710008554,0.28963915130865725
0.9998930710008554,0.289648122909181
0.9998930710008554,0.28965709506551435
0.9998930710008554,0.2896660677777089
0.9998930710008554,0.28967504104581643
0.9998930710008554,0.2896840148698885
0.9998930710008554,0.2896929892499768
0.9998930710008554,0.289701964186133
0.9998930710008554,0.2897109396784088
0.9998930710008554,0.28971991572685585
0.9998930710008554,0.28972889233152593
0.9998930710008554,0.2897378694924707
0.9998930710008554,0.28974684720974186
0.9998930710008554,0.2897558254833912
0.9998930710008554,0.2897648043134703
0.9998930710008554,0.289773783700031
0.9998930710008554,0.289782763643125
0.9998930710008554,0.289791744142804
0.9998930710008554,0.28980072519911987
0.9998930710008554,0.2898097068121242
0.9998930710008554,0.2898186889818689
0.9998930710008554,0.2898276717084057
0.9998930710008554,0.28983665499178624
0.9998930710008554,0.2898456388320625
0.9998930710008554,0.2898546232292861
0.9998930710008554,0.289863608183509
0.9998930710008554,0.28987259369478285
0.9998930710008554,0.28988157976315954
0.9998930710008554,0.2898905663886908
0.9998930710008554,0.28989955357142855
0.9998930710008554,0.2899085413114246
0.9998930710008554,0.2899175296087307
0.9998930710008554,0.28992651846339873
0.9998930710008554,0.2899355078754806
0.9998930710008554,0.28994449784502807
0.9998930710008554,0.289953488372093
0.9998930710008554,0.2899624794567273
0.9998930710008554,0.28997147109898286
0.9998930710008554,0.28998046329891153
0.9998930710008554,0.2899894560565652
0.9998930710008554,0.28999844937199565
0.9998930710008554,0.29000744324525496
0.9998930710008554,0.2900164376763949
0.9998930710008554,0.2900254326654674
0.9998930710008554,0.2900344282125244
0.9998930710008554,0.29004342431761787
0.9998930710008554,0.29005242098079964
0.9998930710008554,0.2900614182021217
0.9998930710008554,0.290070415981636
0.9998930710008554,0.2900794143193945
0.9998930710008554,0.29008841321544904
0.9998930710008554,0.29009741266985173
0.9998930710008554,0.2901064126826544
0.9998930710008554,0.29011541325390916
0.9998930710008554,0.2901244143836679
0.9998930710008554,0.2901334160719826
0.9998930710008554,0.29014241831890536
0.9998930710008554,0.290151421124488
0.9998930710008554,0.2901604244887827
0.9998930710008554,0.29016942841184135
0.9998930710008554,0.29017843289371603
0.9998930710008554,0.2901874379344588
0.9998930710008554,0.2901964435341216
0.9998930710008554,0.2902054496927565
0.9998930710008554,0.29021445641041554
0.9998930710008554,0.29022346368715085
0.9998930710008554,0.29023247152301435
0.9998930710008554,0.2902414799180582
0.9998930710008554,0.29025048887233446
0.9998930710008554,0.2902594983858952
0.9998930710008554,0.2902685084587925
0.9998930710008554,0.2902775190910784
0.9998930710008554,0.2902865302828051
0.9998930710008554,0.2902955420340246
0.9998930710008554,0.290304554344789
0.9998930710008554,0.29031356721515056
0.9997861420017109,0.2902915334223354
0.9997861420017109,0.29030054644808745
0.9997861420017109,0.2903095600335331
0.9997861420017109,0.2903185741787245
0.9997861420017109,0.2903275888837137
0.9997861420017109,0.290336604148553
0.9997861420017109,0.2903456199732944
0.9997861420017109,0.2903546363579902
0.9997861420017109,0.2903636533026925
0.9997861420017109,0.29037267080745344
0.9997861420017109,0.29038168887232524
0.9997861420017109,0.29039070749736007
0.9997861420017109,0.29039972668261016
0.9997861420017109,0.2904087464281277
0.9997861420017109,0.2904177667339649
0.9997861420017109,0.29042678760017393
0.9996792130025663,0.2904047463734352
0.9996792130025663,0.29041376739562624
0.9996792130025663,0.2904227889782859
0.9996792130025663,0.2904318111214663
0.9996792130025663,0.2904408338252198
0.9996792130025663,0.2904498570895986
0.9996792130025663,0.290458880914655
0.9996792130025663,0.2904679053004412
0.9996792130025663,0.2904769302470095
0.9996792130025663,0.2904859557544121
0.9996792130025663,0.29049498182270145
