ensembl_id,log2FC,padj,comp_name
ENSG00000148110,0.357,1.92081961368924e-05,ENSG00000148110_amide
ENSG00000104331,-0.323,1.93000737503446e-05,ENSG00000104331_amide
ENSG00000185551,-0.443,2.02777823269578e-05,ENSG00000185551_amide
ENSG00000023445,0.388,2.0605413144504e-05,ENSG00000023445_amide
ENSG00000138678,-0.739,2.1936690837547e-05,ENSG00000138678_amide
ENSG00000176390,0.579,2.2051497283961e-05,ENSG00000176390_amide
ENSG00000101384,0.372,2.24056381230235e-05,ENSG00000101384_amide
ENSG00000004700,0.412,2.24056381230235e-05,ENSG00000004700_amide
ENSG00000204138,0.359,2.3087497016199e-05,ENSG00000204138_amide
ENSG00000180801,0.372,2.37028985129899e-05,ENSG00000180801_amide
ENSG00000178691,0.359,2.37411275673067e-05,ENSG00000178691_amide
ENSG00000116786,0.574,2.50307458548956e-05,ENSG00000116786_amide
ENSG00000111785,0.644,2.54212441445047e-05,ENSG00000111785_amide
ENSG00000101773,0.401,2.55937301461773e-05,ENSG00000101773_amide
ENSG00000116698,-0.305,2.65657872218699e-05,ENSG00000116698_amide
ENSG00000064313,-0.382,2.70288227256288e-05,ENSG00000064313_amide
ENSG00000145016,0.414,2.81052413211033e-05,ENSG00000145016_amide
ENSG00000175324,0.723,2.83788306217473e-05,ENSG00000175324_amide
ENSG00000075539,0.363,2.90003869391273e-05,ENSG00000075539_amide
ENSG00000136986,0.374,3.05656562892575e-05,ENSG00000136986_amide
ENSG00000168710,0.259,3.11249478389987e-05,ENSG00000168710_amide
ENSG00000117500,-0.318,3.38084619681236e-05,ENSG00000117500_amide
ENSG00000009844,-0.34,3.45698000823433e-05,ENSG00000009844_amide
ENSG00000059804,-0.497,3.47896413984819e-05,ENSG00000059804_amide
ENSG00000073756,0.318,3.48140744527246e-05,ENSG00000073756_amide
ENSG00000275066,0.584,3.6728088435328e-05,ENSG00000275066_amide
ENSG00000139921,-0.368,3.84202445958732e-05,ENSG00000139921_amide
ENSG00000164252,0.69,3.84202445958732e-05,ENSG00000164252_amide
ENSG00000230076,-1.002,3.84780732682786e-05,ENSG00000230076_amide
ENSG00000163946,0.303,3.84780732682786e-05,ENSG00000163946_amide
ENSG00000113658,0.34,3.94067417270103e-05,ENSG00000113658_amide
ENSG00000150459,0.361,3.96433487130563e-05,ENSG00000150459_amide
ENSG00000170961,0.615,4.05140159943297e-05,ENSG00000170961_amide
ENSG00000119414,-0.37,4.11841076269703e-05,ENSG00000119414_amide
ENSG00000168214,-0.355,4.11841076269703e-05,ENSG00000168214_amide
ENSG00000115541,-0.576,4.26901228880101e-05,ENSG00000115541_amide
ENSG00000242265,-0.23,4.43501190087476e-05,ENSG00000242265_amide
ENSG00000119537,0.34,4.46135325039922e-05,ENSG00000119537_amide
ENSG00000105722,-0.308,4.8265677639388e-05,ENSG00000105722_amide
ENSG00000164219,0.462,5.0072997648926e-05,ENSG00000164219_amide
ENSG00000100304,-0.454,5.12494761782745e-05,ENSG00000100304_amide
ENSG00000159023,-0.326,5.43206239087484e-05,ENSG00000159023_amide
ENSG00000155506,-0.218,5.64885305681164e-05,ENSG00000155506_amide
ENSG00000125354,0.527,5.71069810925247e-05,ENSG00000125354_amide
ENSG00000151693,-0.279,5.88386258043144e-05,ENSG00000151693_amide
ENSG00000111328,-0.369,5.89135026799637e-05,ENSG00000111328_amide
ENSG00000117859,-0.259,5.96058398681959e-05,ENSG00000117859_amide
ENSG00000102780,-0.44,6.08214637709358e-05,ENSG00000102780_amide
ENSG00000145901,0.526,6.17493890388067e-05,ENSG00000145901_amide
ENSG00000171316,0.348,6.45043718641131e-05,ENSG00000171316_amide
ENSG00000131016,0.564,6.47538066607411e-05,ENSG00000131016_amide
ENSG00000086200,0.407,6.48532454702846e-05,ENSG00000086200_amide
ENSG00000162735,-0.425,6.56645561887917e-05,ENSG00000162735_amide
ENSG00000127955,-0.416,6.61804835306945e-05,ENSG00000127955_amide
ENSG00000153006,-0.416,6.6912672033694e-05,ENSG00000153006_amide
ENSG00000166822,0.65,6.8903613034569e-05,ENSG00000166822_amide
ENSG00000255529,-0.455,7.33725307730614e-05,ENSG00000255529_amide
ENSG00000119862,-0.691,7.36163494017956e-05,ENSG00000119862_amide
ENSG00000177200,0.273,7.36790790633391e-05,ENSG00000177200_amide
ENSG00000125148,0.393,7.88500858223233e-05,ENSG00000125148_amide
ENSG00000118217,0.291,7.98444665086255e-05,ENSG00000118217_amide
ENSG00000164465,0.381,8.27486260982208e-05,ENSG00000164465_amide
ENSG00000268089,0.528,8.69347641924607e-05,ENSG00000268089_amide
ENSG00000120008,0.362,9.08853010464907e-05,ENSG00000120008_amide
ENSG00000070831,0.23,9.12660541642991e-05,ENSG00000070831_amide
ENSG00000138386,0.275,9.33682987872629e-05,ENSG00000138386_amide
ENSG00000173391,0.623,9.33682987872629e-05,ENSG00000173391_amide
ENSG00000165997,0.345,9.34589446678077e-05,ENSG00000165997_amide
ENSG00000182831,0.3,9.35140446102794e-05,ENSG00000182831_amide
ENSG00000154845,0.335,9.35140446102794e-05,ENSG00000154845_amide
ENSG00000182621,0.572,9.35140446102794e-05,ENSG00000182621_amide
ENSG00000170542,0.59,9.35140446102794e-05,ENSG00000170542_amide
ENSG00000115993,0.285,9.41537690700282e-05,ENSG00000115993_amide
ENSG00000134982,-0.288,9.5608682033842e-05,ENSG00000134982_amide
ENSG00000120256,0.916,9.90942308064447e-05,ENSG00000120256_amide
ENSG00000172667,-0.47,9.97476114999082e-05,ENSG00000172667_amide
ENSG00000169251,0.326,0.0,ENSG00000169251_amide
ENSG00000197121,-0.494,0.0,ENSG00000197121_amide
ENSG00000116704,0.379,0.0,ENSG00000116704_amide
ENSG00000006453,0.338,0.0,ENSG00000006453_amide
ENSG00000171492,-0.356,0.0,ENSG00000171492_amide
ENSG00000090530,0.442,0.0,ENSG00000090530_amide
ENSG00000100350,-0.345,0.0,ENSG00000100350_amide
ENSG00000156017,0.401,0.0,ENSG00000156017_amide
ENSG00000071051,0.807,0.0,ENSG00000071051_amide
ENSG00000184675,-0.498,0.0,ENSG00000184675_amide
ENSG00000113269,0.568,0.0,ENSG00000113269_amide
ENSG00000168411,-0.292,0.0,ENSG00000168411_amide
ENSG00000153094,-0.381,0.0,ENSG00000153094_amide
ENSG00000198554,0.433,0.0,ENSG00000198554_amide
ENSG00000112078,-0.354,0.0,ENSG00000112078_amide
ENSG00000145734,0.491,0.0,ENSG00000145734_amide
ENSG00000083937,0.477,0.0,ENSG00000083937_amide
ENSG00000180357,-0.221,0.0,ENSG00000180357_amide
ENSG00000108602,0.648,0.0,ENSG00000108602_amide
ENSG00000108846,0.308,0.0,ENSG00000108846_amide
ENSG00000137809,0.204,0.0,ENSG00000137809_amide
ENSG00000134744,-0.335,0.0,ENSG00000134744_amide
ENSG00000107036,-0.259,0.0,ENSG00000107036_amide
ENSG00000168092,0.302,0.0,ENSG00000168092_amide
ENSG00000166233,-0.326,0.0,ENSG00000166233_amide
ENSG00000055163,0.309,0.0,ENSG00000055163_amide
ENSG00000211455,0.33,0.0,ENSG00000211455_amide
ENSG00000048649,0.349,0.0,ENSG00000048649_amide
ENSG00000279348,1.037,0.0,ENSG00000279348_amide
ENSG00000151632,0.391,0.0,ENSG00000151632_amide
ENSG00000132846,-0.583,0.0,ENSG00000132846_amide
ENSG00000198408,0.315,0.0,ENSG00000198408_amide
ENSG00000100523,0.42,0.0,ENSG00000100523_amide
ENSG00000186815,0.481,0.0,ENSG00000186815_amide
ENSG00000137942,-0.344,0.0,ENSG00000137942_amide
ENSG00000151718,0.31,0.0,ENSG00000151718_amide
ENSG00000135318,0.37,0.0,ENSG00000135318_amide
ENSG00000182585,0.605,0.0,ENSG00000182585_amide
ENSG00000143458,0.573,0.0,ENSG00000143458_amide
ENSG00000163734,0.569,0.0,ENSG00000163734_amide
ENSG00000132334,0.629,0.0,ENSG00000132334_amide
ENSG00000166575,-0.52,0.0,ENSG00000166575_amide
ENSG00000137094,0.471,0.0,ENSG00000137094_amide
ENSG00000242498,-0.419,0.0,ENSG00000242498_amide
ENSG00000143933,-0.288,0.0,ENSG00000143933_amide
ENSG00000100395,0.414,0.0,ENSG00000100395_amide
ENSG00000277224,0.382,0.0,ENSG00000277224_amide
ENSG00000145819,0.415,0.0,ENSG00000145819_amide
ENSG00000182768,-0.439,0.0,ENSG00000182768_amide
ENSG00000100219,0.24,0.0,ENSG00000100219_amide
ENSG00000105176,0.454,0.0,ENSG00000105176_amide
ENSG00000134371,-0.268,0.0,ENSG00000134371_amide
ENSG00000271601,-0.329,0.0,ENSG00000271601_amide
ENSG00000057663,0.473,0.0,ENSG00000057663_amide
ENSG00000108861,-0.341,0.0,ENSG00000108861_amide
ENSG00000156110,0.395,0.0,ENSG00000156110_amide
ENSG00000086289,0.469,0.0,ENSG00000086289_amide
ENSG00000070061,0.283,0.0,ENSG00000070061_amide
ENSG00000080819,-0.879,0.0,ENSG00000080819_amide
ENSG00000156599,-0.277,0.0,ENSG00000156599_amide
ENSG00000128609,0.48,0.0,ENSG00000128609_amide
ENSG00000138061,0.447,0.0,ENSG00000138061_amide
ENSG00000177034,-0.328,0.0,ENSG00000177034_amide
ENSG00000171723,0.423,0.0,ENSG00000171723_amide
ENSG00000186063,0.356,0.0,ENSG00000186063_amide
ENSG00000153246,0.279,0.0,ENSG00000153246_amide
ENSG00000183421,0.627,0.0,ENSG00000183421_amide
ENSG00000153201,0.285,0.0,ENSG00000153201_amide
ENSG00000108256,-0.236,0.0,ENSG00000108256_amide
ENSG00000116729,-0.392,0.0,ENSG00000116729_amide
ENSG00000198890,-0.398,0.0,ENSG00000198890_amide
ENSG00000132463,0.35,0.0,ENSG00000132463_amide
ENSG00000164924,0.229,0.0,ENSG00000164924_amide
ENSG00000180198,-0.317,0.0,ENSG00000180198_amide
ENSG00000171223,0.399,0.0,ENSG00000171223_amide
ENSG00000125827,0.521,0.0,ENSG00000125827_amide
ENSG00000170871,0.4,0.0,ENSG00000170871_amide
ENSG00000130522,0.331,0.0,ENSG00000130522_amide
ENSG00000173011,0.414,0.0,ENSG00000173011_amide
ENSG00000118503,0.303,0.0,ENSG00000118503_amide
ENSG00000137959,-0.385,0.0,ENSG00000137959_amide
ENSG00000178764,-0.35,0.0,ENSG00000178764_amide
ENSG00000160741,-0.291,0.0,ENSG00000160741_amide
ENSG00000113552,0.316,0.0,ENSG00000113552_amide
ENSG00000125266,-0.357,0.0,ENSG00000125266_amide
ENSG00000185129,-0.351,0.0,ENSG00000185129_amide
ENSG00000120805,-0.368,0.0,ENSG00000120805_amide
ENSG00000107758,0.393,0.0,ENSG00000107758_amide
ENSG00000107984,-0.725,0.0,ENSG00000107984_amide
ENSG00000100311,0.666,0.0,ENSG00000100311_amide
ENSG00000149428,0.427,0.0,ENSG00000149428_amide
ENSG00000184007,-0.237,0.0,ENSG00000184007_amide
ENSG00000141198,0.381,0.0,ENSG00000141198_amide
ENSG00000228253,-1.258,0.0,ENSG00000228253_amide
ENSG00000198959,0.323,0.0,ENSG00000198959_amide
ENSG00000100139,0.371,0.0,ENSG00000100139_amide
ENSG00000120868,0.401,0.0,ENSG00000120868_amide
ENSG00000187098,-0.374,0.0,ENSG00000187098_amide
ENSG00000111530,0.269,0.0,ENSG00000111530_amide
ENSG00000115159,-0.249,0.0,ENSG00000115159_amide
ENSG00000049246,0.405,0.0,ENSG00000049246_amide
ENSG00000166598,0.264,0.0,ENSG00000166598_amide
ENSG00000102580,0.272,0.0,ENSG00000102580_amide
ENSG00000174718,-0.399,0.0,ENSG00000174718_amide
ENSG00000005483,-0.264,0.0,ENSG00000005483_amide
ENSG00000166881,-0.301,0.0,ENSG00000166881_amide
ENSG00000108510,-0.242,0.0,ENSG00000108510_amide
ENSG00000144802,0.309,0.0,ENSG00000144802_amide
ENSG00000005302,0.553,0.0,ENSG00000005302_amide
ENSG00000148606,-0.393,0.0,ENSG00000148606_amide
ENSG00000177463,0.29,0.0,ENSG00000177463_amide
ENSG00000165355,0.5,0.0,ENSG00000165355_amide
ENSG00000155100,-0.433,0.0,ENSG00000155100_amide
ENSG00000164040,0.329,0.0,ENSG00000164040_amide
ENSG00000108439,-0.416,0.0,ENSG00000108439_amide
ENSG00000066926,0.385,0.0,ENSG00000066926_amide
ENSG00000131148,0.809,0.0,ENSG00000131148_amide
ENSG00000103275,-0.244,0.0,ENSG00000103275_amide
ENSG00000175595,-0.341,0.0,ENSG00000175595_amide
ENSG00000114030,0.235,0.0,ENSG00000114030_amide
ENSG00000114446,0.649,0.0,ENSG00000114446_amide
ENSG00000086062,0.201,0.0,ENSG00000086062_amide
ENSG00000179218,0.3,0.0,ENSG00000179218_amide
ENSG00000073712,0.306,0.0,ENSG00000073712_amide
ENSG00000125968,0.496,0.0,ENSG00000125968_amide
ENSG00000073150,0.585,0.0,ENSG00000073150_amide
ENSG00000129128,-0.246,0.0,ENSG00000129128_amide
ENSG00000103160,-0.58,0.0,ENSG00000103160_amide
ENSG00000157538,0.438,0.0,ENSG00000157538_amide
ENSG00000119541,0.417,0.0,ENSG00000119541_amide
ENSG00000161217,0.316,0.0,ENSG00000161217_amide
ENSG00000147130,-0.398,0.0,ENSG00000147130_amide
ENSG00000008952,-0.367,0.0,ENSG00000008952_amide
ENSG00000117625,-0.336,0.0,ENSG00000117625_amide
ENSG00000112144,-0.727,0.0,ENSG00000112144_amide
ENSG00000114978,-0.261,0.0,ENSG00000114978_amide
ENSG00000054523,0.312,0.0,ENSG00000054523_amide
ENSG00000134986,0.452,0.0,ENSG00000134986_amide
ENSG00000101871,-0.386,0.0,ENSG00000101871_amide
ENSG00000101846,-0.319,0.0,ENSG00000101846_amide
ENSG00000211584,-0.27,0.0,ENSG00000211584_amide
ENSG00000115145,0.366,0.0,ENSG00000115145_amide
ENSG00000008083,-0.381,0.0,ENSG00000008083_amide
ENSG00000215193,0.248,0.0,ENSG00000215193_amide
ENSG00000130508,0.307,0.0,ENSG00000130508_amide
ENSG00000118564,0.353,0.0,ENSG00000118564_amide
ENSG00000106785,-0.304,0.0,ENSG00000106785_amide
ENSG00000176597,0.39,0.0,ENSG00000176597_amide
ENSG00000095787,-0.288,0.0,ENSG00000095787_amide
ENSG00000248323,0.261,0.0,ENSG00000248323_amide
ENSG00000174738,-0.246,0.0,ENSG00000174738_amide
ENSG00000100393,-0.209,0.0,ENSG00000100393_amide
ENSG00000140367,-0.329,0.0,ENSG00000140367_amide
ENSG00000147036,-0.608,0.0,ENSG00000147036_amide
ENSG00000143771,0.447,0.0,ENSG00000143771_amide
ENSG00000135378,0.698,0.0,ENSG00000135378_amide
ENSG00000123684,-0.23,0.0,ENSG00000123684_amide
ENSG00000144674,0.373,0.0,ENSG00000144674_amide
ENSG00000176018,0.323,0.0,ENSG00000176018_amide
ENSG00000071539,0.233,0.0,ENSG00000071539_amide
ENSG00000174695,-0.324,0.0,ENSG00000174695_amide
ENSG00000135164,0.327,0.0,ENSG00000135164_amide
ENSG00000196352,0.258,0.0,ENSG00000196352_amide
ENSG00000133243,0.555,0.0,ENSG00000133243_amide
ENSG00000060749,-0.284,0.0,ENSG00000060749_amide
ENSG00000087586,-0.31,0.0,ENSG00000087586_amide
ENSG00000130340,0.295,0.0,ENSG00000130340_amide
ENSG00000117519,-0.271,0.0,ENSG00000117519_amide
ENSG00000076554,-0.338,0.0,ENSG00000076554_amide
ENSG00000077238,0.454,0.0,ENSG00000077238_amide
ENSG00000136048,0.23,0.0,ENSG00000136048_amide
ENSG00000198586,-0.253,0.0,ENSG00000198586_amide
ENSG00000227345,-0.44,0.0,ENSG00000227345_amide
ENSG00000186642,-0.24,0.0,ENSG00000186642_amide
ENSG00000128274,0.381,0.0,ENSG00000128274_amide
ENSG00000021826,-0.226,0.0,ENSG00000021826_amide
ENSG00000153933,-0.347,0.0,ENSG00000153933_amide
ENSG00000102908,-0.305,0.0,ENSG00000102908_amide
ENSG00000101856,-0.249,0.0,ENSG00000101856_amide
ENSG00000101347,-0.269,0.0,ENSG00000101347_amide
ENSG00000084073,0.305,0.0,ENSG00000084073_amide
ENSG00000153046,0.322,0.0,ENSG00000153046_amide
ENSG00000125648,-0.282,0.0,ENSG00000125648_amide
ENSG00000188636,0.275,0.0,ENSG00000188636_amide
ENSG00000140948,-0.285,0.0,ENSG00000140948_amide
ENSG00000169925,0.308,0.0,ENSG00000169925_amide
ENSG00000159842,0.327,0.0,ENSG00000159842_amide
ENSG00000152642,-0.39,0.0,ENSG00000152642_amide
ENSG00000136280,0.564,0.0,ENSG00000136280_amide
ENSG00000108774,-0.342,0.0,ENSG00000108774_amide
ENSG00000173698,-0.462,0.0,ENSG00000173698_amide
ENSG00000040199,0.356,0.0,ENSG00000040199_amide
ENSG00000118596,-0.331,0.0,ENSG00000118596_amide
ENSG00000207181,-0.831,0.0,ENSG00000207181_amide
ENSG00000036257,0.286,0.0,ENSG00000036257_amide
ENSG00000137414,0.403,0.0,ENSG00000137414_amide
ENSG00000253293,0.749,0.0,ENSG00000253293_amide
ENSG00000172466,-0.265,0.0,ENSG00000172466_amide
ENSG00000187123,-0.567,0.0,ENSG00000187123_amide
ENSG00000107789,0.598,0.0,ENSG00000107789_amide
ENSG00000111110,-0.53,0.0,ENSG00000111110_amide
ENSG00000155115,0.477,0.0,ENSG00000155115_amide
ENSG00000134531,-0.307,0.0,ENSG00000134531_amide
ENSG00000100697,0.248,0.0,ENSG00000100697_amide
ENSG00000111912,0.254,0.0,ENSG00000111912_amide
ENSG00000092199,-0.188,0.0,ENSG00000092199_amide
ENSG00000146072,-0.281,0.0,ENSG00000146072_amide
ENSG00000172380,-0.21,0.0,ENSG00000172380_amide
ENSG00000176454,-0.351,0.0,ENSG00000176454_amide
ENSG00000164930,-0.382,0.0,ENSG00000164930_amide
ENSG00000186283,0.482,0.0,ENSG00000186283_amide
ENSG00000175592,-0.24,0.0,ENSG00000175592_amide
ENSG00000134755,0.367,0.0,ENSG00000134755_amide
ENSG00000265972,-0.345,0.0,ENSG00000265972_amide
ENSG00000272335,-0.643,0.0,ENSG00000272335_amide
ENSG00000075407,-0.479,0.0,ENSG00000075407_amide
ENSG00000083312,-0.19,0.0,ENSG00000083312_amide
ENSG00000143294,0.263,0.0,ENSG00000143294_amide
ENSG00000134690,0.315,0.0,ENSG00000134690_amide
ENSG00000187735,0.341,0.0,ENSG00000187735_amide
ENSG00000101367,-0.214,0.0,ENSG00000101367_amide
ENSG00000205765,-0.322,0.0,ENSG00000205765_amide
ENSG00000128510,-0.576,0.0,ENSG00000128510_amide
ENSG00000067082,0.251,0.0,ENSG00000067082_amide
ENSG00000196323,-0.278,0.0,ENSG00000196323_amide
ENSG00000112851,-0.235,0.0,ENSG00000112851_amide
ENSG00000112419,0.268,0.0,ENSG00000112419_amide
ENSG00000101266,-0.221,0.0,ENSG00000101266_amide
ENSG00000124107,0.398,0.0,ENSG00000124107_amide
ENSG00000261061,-0.591,0.0,ENSG00000261061_amide
ENSG00000100239,0.437,0.0,ENSG00000100239_amide
ENSG00000164327,-0.185,0.0,ENSG00000164327_amide
ENSG00000265190,0.556,0.0,ENSG00000265190_amide
ENSG00000170266,-0.275,0.0,ENSG00000170266_amide
ENSG00000198464,-0.447,0.0,ENSG00000198464_amide
ENSG00000136560,0.404,0.0,ENSG00000136560_amide
ENSG00000102882,0.421,0.0,ENSG00000102882_amide
ENSG00000011405,-0.21,0.0,ENSG00000011405_amide
ENSG00000164305,-0.425,0.0,ENSG00000164305_amide
ENSG00000136603,0.238,0.0,ENSG00000136603_amide
ENSG00000134107,0.207,0.0,ENSG00000134107_amide
ENSG00000157077,0.453,0.0,ENSG00000157077_amide
ENSG00000134313,-0.243,0.0,ENSG00000134313_amide
ENSG00000120685,-0.333,0.0,ENSG00000120685_amide
ENSG00000137502,-0.345,0.0,ENSG00000137502_amide
ENSG00000184185,0.483,0.0,ENSG00000184185_amide
ENSG00000082213,-0.297,0.0,ENSG00000082213_amide
ENSG00000100354,-0.242,0.0,ENSG00000100354_amide
ENSG00000156030,-0.241,0.0,ENSG00000156030_amide
ENSG00000078674,0.249,0.0,ENSG00000078674_amide
ENSG00000034677,0.257,0.0,ENSG00000034677_amide
ENSG00000134255,-0.297,0.0,ENSG00000134255_amide
ENSG00000196821,0.5,0.0,ENSG00000196821_amide
ENSG00000124225,0.374,0.0,ENSG00000124225_amide
ENSG00000135679,0.258,0.0,ENSG00000135679_amide
ENSG00000084733,-0.236,0.0,ENSG00000084733_amide
ENSG00000101126,-0.199,0.0,ENSG00000101126_amide
ENSG00000176871,0.291,0.0,ENSG00000176871_amide
ENSG00000169857,0.673,0.0,ENSG00000169857_amide
ENSG00000128283,-0.23,0.0,ENSG00000128283_amide
ENSG00000144231,0.466,0.0,ENSG00000144231_amide
ENSG00000205476,0.41,0.0,ENSG00000205476_amide
ENSG00000214194,-0.368,0.0,ENSG00000214194_amide
ENSG00000118200,-0.213,0.0,ENSG00000118200_amide
ENSG00000138439,-0.45,0.0,ENSG00000138439_amide
ENSG00000105866,-0.403,0.0,ENSG00000105866_amide
ENSG00000109133,-0.232,0.0,ENSG00000109133_amide
ENSG00000146278,0.19,0.0,ENSG00000146278_amide
ENSG00000003989,0.205,0.0,ENSG00000003989_amide
ENSG00000106086,0.386,0.0,ENSG00000106086_amide
ENSG00000137413,-0.407,0.0,ENSG00000137413_amide
ENSG00000112365,-0.362,0.0,ENSG00000112365_amide
ENSG00000122729,0.299,0.0,ENSG00000122729_amide
ENSG00000156398,-0.6,0.0,ENSG00000156398_amide
ENSG00000102081,-0.243,0.0,ENSG00000102081_amide
ENSG00000181649,1.133,0.0,ENSG00000181649_amide
ENSG00000131459,0.371,0.0,ENSG00000131459_amide
ENSG00000145779,0.288,0.0,ENSG00000145779_amide
ENSG00000135002,0.277,0.0,ENSG00000135002_amide
ENSG00000100625,-0.374,0.0,ENSG00000100625_amide
ENSG00000072736,-0.323,0.0,ENSG00000072736_amide
ENSG00000023516,-0.242,0.0,ENSG00000023516_amide
ENSG00000132470,0.308,0.0,ENSG00000132470_amide
ENSG00000196139,0.389,0.0,ENSG00000196139_amide
ENSG00000198805,0.382,0.0,ENSG00000198805_amide
ENSG00000130119,-0.192,0.0,ENSG00000130119_amide
ENSG00000076513,-0.342,0.0,ENSG00000076513_amide
ENSG00000188153,0.296,0.0,ENSG00000188153_amide
ENSG00000167536,-0.66,0.0,ENSG00000167536_amide
ENSG00000206538,0.379,0.0,ENSG00000206538_amide
ENSG00000168813,-0.311,0.0,ENSG00000168813_amide
ENSG00000198824,-0.305,0.0,ENSG00000198824_amide
ENSG00000089159,-0.211,0.0,ENSG00000089159_amide
ENSG00000099194,-0.184,0.0,ENSG00000099194_amide
ENSG00000203722,0.368,0.0,ENSG00000203722_amide
ENSG00000132478,0.358,0.0,ENSG00000132478_amide
ENSG00000125730,0.215,0.0,ENSG00000125730_amide
ENSG00000075785,-0.273,0.0,ENSG00000075785_amide
ENSG00000169641,-0.271,0.0,ENSG00000169641_amide
ENSG00000143569,-0.216,0.0,ENSG00000143569_amide
ENSG00000070367,0.273,0.0,ENSG00000070367_amide
ENSG00000211448,0.37,0.0,ENSG00000211448_amide
ENSG00000214753,-0.409,0.0,ENSG00000214753_amide
ENSG00000243317,0.337,0.0,ENSG00000243317_amide
ENSG00000130164,0.292,0.0,ENSG00000130164_amide
ENSG00000116711,0.296,0.0,ENSG00000116711_amide
ENSG00000158201,-0.448,0.0,ENSG00000158201_amide
ENSG00000106367,-0.317,0.0,ENSG00000106367_amide
ENSG00000129595,0.339,0.0,ENSG00000129595_amide
ENSG00000168175,-0.29,0.0,ENSG00000168175_amide
ENSG00000090054,-0.287,0.0,ENSG00000090054_amide
ENSG00000136518,0.355,0.0,ENSG00000136518_amide
ENSG00000077097,0.372,0.0,ENSG00000077097_amide
ENSG00000050405,-0.322,0.0,ENSG00000050405_amide
ENSG00000057252,-0.324,0.0,ENSG00000057252_amide
ENSG00000144028,-0.255,0.0,ENSG00000144028_amide
ENSG00000086189,0.377,0.0,ENSG00000086189_amide
ENSG00000164506,0.27,0.0,ENSG00000164506_amide
ENSG00000151327,0.48,0.0,ENSG00000151327_amide
ENSG00000215114,-0.35,0.0,ENSG00000215114_amide
ENSG00000122591,0.236,0.0,ENSG00000122591_amide
ENSG00000197728,0.347,0.0,ENSG00000197728_amide
ENSG00000123505,-0.211,0.0,ENSG00000123505_amide
ENSG00000112242,-0.301,0.0,ENSG00000112242_amide
ENSG00000144136,0.269,0.0,ENSG00000144136_amide
ENSG00000166831,0.423,0.0,ENSG00000166831_amide
ENSG00000225091,-0.661,0.0,ENSG00000225091_amide
ENSG00000185896,-0.206,0.0,ENSG00000185896_amide
ENSG00000138942,-0.329,0.0,ENSG00000138942_amide
ENSG00000159792,0.422,0.0,ENSG00000159792_amide
ENSG00000099260,0.392,0.0,ENSG00000099260_amide
ENSG00000090339,0.405,0.0,ENSG00000090339_amide
ENSG00000114853,-0.424,0.0,ENSG00000114853_amide
ENSG00000200997,0.962,0.0,ENSG00000200997_amide
ENSG00000178996,-0.363,0.0,ENSG00000178996_amide
ENSG00000012174,0.276,0.0,ENSG00000012174_amide
ENSG00000106344,-0.223,0.0,ENSG00000106344_amide
ENSG00000033867,0.296,0.0,ENSG00000033867_amide
ENSG00000138759,-0.248,0.0,ENSG00000138759_amide
ENSG00000111364,0.426,0.0,ENSG00000111364_amide
ENSG00000090470,-0.446,0.0,ENSG00000090470_amide
ENSG00000163104,-0.257,0.0,ENSG00000163104_amide
ENSG00000124172,-0.22,0.0,ENSG00000124172_amide
ENSG00000116350,-0.261,0.0,ENSG00000116350_amide
ENSG00000238266,-0.365,0.0,ENSG00000238266_amide
ENSG00000179134,-0.234,0.0,ENSG00000179134_amide
ENSG00000083720,-0.189,0.0,ENSG00000083720_amide
ENSG00000010165,0.45,0.0,ENSG00000010165_amide
ENSG00000204520,0.583,0.0,ENSG00000204520_amide
ENSG00000127337,0.477,0.0,ENSG00000127337_amide
ENSG00000071564,0.27,0.0,ENSG00000071564_amide
ENSG00000165733,0.382,0.0,ENSG00000165733_amide
ENSG00000170832,-0.233,0.0,ENSG00000170832_amide
ENSG00000116017,-0.611,0.0,ENSG00000116017_amide
ENSG00000181788,-0.292,0.0,ENSG00000181788_amide
ENSG00000164134,0.27,0.0,ENSG00000164134_amide
ENSG00000119333,0.361,0.0,ENSG00000119333_amide
ENSG00000276293,0.563,0.0,ENSG00000276293_amide
ENSG00000151502,0.441,0.0,ENSG00000151502_amide
ENSG00000172893,-0.251,0.0,ENSG00000172893_amide
ENSG00000161800,-0.226,0.0,ENSG00000161800_amide
ENSG00000143252,0.21,0.0,ENSG00000143252_amide
ENSG00000120063,0.2,0.0,ENSG00000120063_amide
ENSG00000124789,-0.17,0.0,ENSG00000124789_amide
ENSG00000163874,0.246,0.0,ENSG00000163874_amide
ENSG00000053254,-0.249,0.0,ENSG00000053254_amide
ENSG00000105825,0.333,0.0,ENSG00000105825_amide
ENSG00000275216,-0.433,0.0,ENSG00000275216_amide
ENSG00000131437,0.538,0.0,ENSG00000131437_amide
ENSG00000124831,0.271,0.0,ENSG00000124831_amide
ENSG00000155324,0.49,0.0,ENSG00000155324_amide
ENSG00000126368,-0.272,0.0,ENSG00000126368_amide
ENSG00000196865,-0.24,0.0,ENSG00000196865_amide
ENSG00000116747,-0.274,0.0,ENSG00000116747_amide
ENSG00000165240,0.353,0.0,ENSG00000165240_amide
ENSG00000129083,0.239,0.0,ENSG00000129083_amide
ENSG00000073614,0.312,0.0,ENSG00000073614_amide
ENSG00000213626,-0.299,0.0,ENSG00000213626_amide
ENSG00000132952,0.347,0.0,ENSG00000132952_amide
ENSG00000152620,-0.31,0.0,ENSG00000152620_amide
