comp_name
ENSG00000001497_amide
ENSG00000001497_gna
ENSG00000001497_unmod
ENSG00000003393_amide
ENSG00000003393_gna
ENSG00000003393_unmod
ENSG00000004864_amide
ENSG00000004864_gna
ENSG00000004864_unmod
ENSG00000005175_amide
ENSG00000005175_gna
ENSG00000005175_unmod
ENSG00000011260_amide
ENSG00000011260_gna
ENSG00000011260_unmod
ENSG00000012048_amide
ENSG00000012048_gna
ENSG00000012048_unmod
ENSG00000012660_amide
ENSG00000012660_gna
ENSG00000012660_unmod
ENSG00000021574_amide
ENSG00000021574_gna
ENSG00000021574_unmod
ENSG00000032389_amide
ENSG00000032389_gna
ENSG00000032389_unmod
ENSG00000035499_amide
ENSG00000035499_gna
ENSG00000035499_unmod
ENSG00000035664_amide
ENSG00000035664_gna
ENSG00000035664_unmod
ENSG00000039650_amide
ENSG00000039650_gna
ENSG00000039650_unmod
ENSG00000047621_amide
ENSG00000047621_gna
ENSG00000047621_unmod
ENSG00000050344_amide
ENSG00000050344_gna
ENSG00000050344_unmod
ENSG00000051341_amide
ENSG00000051341_gna
ENSG00000051341_unmod
ENSG00000059691_amide
ENSG00000059691_gna
ENSG00000059691_unmod
ENSG00000060656_amide
ENSG00000060656_gna
ENSG00000060656_unmod
ENSG00000063761_amide
ENSG00000063761_gna
ENSG00000063761_unmod
ENSG00000064933_amide
ENSG00000064933_gna
ENSG00000064933_unmod
ENSG00000066455_amide
ENSG00000066455_gna
ENSG00000066455_unmod
ENSG00000066926_amide
ENSG00000066926_gna
ENSG00000066926_unmod
ENSG00000067057_amide
ENSG00000067057_gna
ENSG00000067057_unmod
ENSG00000068697_amide
ENSG00000068697_gna
ENSG00000068697_unmod
ENSG00000072163_amide
ENSG00000072163_gna
ENSG00000072163_unmod
ENSG00000073464_amide
ENSG00000073464_gna
ENSG00000073464_unmod
ENSG00000074319_amide
ENSG00000074319_gna
ENSG00000074319_unmod
ENSG00000074621_amide
ENSG00000074621_gna
ENSG00000074621_unmod
ENSG00000076242_amide
ENSG00000076242_gna
ENSG00000076242_unmod
ENSG00000076650_amide
ENSG00000076650_gna
ENSG00000076650_unmod
ENSG00000077514_amide
ENSG00000077514_gna
ENSG00000077514_unmod
ENSG00000079150_amide
ENSG00000079150_gna
ENSG00000079150_unmod
ENSG00000079459_amide
ENSG00000079459_gna
ENSG00000079459_unmod
ENSG00000081014_amide
ENSG00000081014_gna
ENSG00000081014_unmod
ENSG00000081177_amide
ENSG00000081177_gna
ENSG00000081177_unmod
ENSG00000083457_amide
ENSG00000083457_gna
ENSG00000083457_unmod
ENSG00000083857_amide
ENSG00000083857_gna
ENSG00000083857_unmod
ENSG00000086848_amide
ENSG00000086848_gna
ENSG00000086848_unmod
ENSG00000088826_amide
ENSG00000088826_gna
ENSG00000088826_unmod
ENSG00000090266_amide
ENSG00000090266_gna
ENSG00000090266_unmod
ENSG00000095209_amide
ENSG00000095209_gna
ENSG00000095209_unmod
ENSG00000095787_amide
ENSG00000095787_gna
ENSG00000095787_unmod
ENSG00000096063_amide
ENSG00000096063_gna
ENSG00000096063_unmod
ENSG00000096401_amide
ENSG00000096401_gna
ENSG00000096401_unmod
ENSG00000099812_amide
ENSG00000099812_gna
ENSG00000099812_unmod
ENSG00000100084_amide
ENSG00000100084_gna
ENSG00000100084_unmod
ENSG00000100344_amide
ENSG00000100344_gna
ENSG00000100344_unmod
ENSG00000101844_amide
ENSG00000101844_gna
ENSG00000101844_unmod
ENSG00000102218_amide
ENSG00000102218_gna
ENSG00000102218_unmod
ENSG00000102580_amide
ENSG00000102580_gna
ENSG00000102580_unmod
ENSG00000102710_amide
ENSG00000102710_gna
ENSG00000102710_unmod
ENSG00000102738_amide
ENSG00000102738_gna
ENSG00000102738_unmod
ENSG00000102898_amide
ENSG00000102898_gna
ENSG00000102898_unmod
ENSG00000103494_amide
ENSG00000103494_gna
ENSG00000103494_unmod
ENSG00000103507_amide
ENSG00000103507_gna
ENSG00000103507_unmod
ENSG00000103707_amide
ENSG00000103707_gna
ENSG00000103707_unmod
ENSG00000103852_amide
ENSG00000103852_gna
ENSG00000103852_unmod
ENSG00000103876_amide
ENSG00000103876_gna
ENSG00000103876_unmod
ENSG00000104154_amide
ENSG00000104154_gna
ENSG00000104154_unmod
ENSG00000104427_amide
ENSG00000104427_gna
ENSG00000104427_unmod
ENSG00000104660_amide
ENSG00000104660_gna
ENSG00000104660_unmod
ENSG00000104866_amide
ENSG00000104866_gna
ENSG00000104866_unmod
ENSG00000105173_amide
ENSG00000105173_gna
ENSG00000105173_unmod
ENSG00000105298_amide
ENSG00000105298_gna
ENSG00000105298_unmod
ENSG00000105379_amide
ENSG00000105379_gna
ENSG00000105379_unmod
ENSG00000105497_amide
ENSG00000105497_gna
ENSG00000105497_unmod
ENSG00000105518_amide
ENSG00000105518_gna
ENSG00000105518_unmod
ENSG00000106133_amide
ENSG00000106133_gna
ENSG00000106133_unmod
ENSG00000106246_amide
ENSG00000106246_gna
ENSG00000106246_unmod
ENSG00000106392_amide
ENSG00000106392_gna
ENSG00000106392_unmod
ENSG00000106400_amide
ENSG00000106400_gna
ENSG00000106400_unmod
ENSG00000106948_amide
ENSG00000106948_gna
ENSG00000106948_unmod
ENSG00000107021_amide
ENSG00000107021_gna
ENSG00000107021_unmod
ENSG00000107338_amide
ENSG00000107338_gna
ENSG00000107338_unmod
ENSG00000107614_amide
ENSG00000107614_gna
ENSG00000107614_unmod
ENSG00000107882_amide
ENSG00000107882_gna
ENSG00000107882_unmod
ENSG00000108433_amide
ENSG00000108433_gna
ENSG00000108433_unmod
ENSG00000108932_amide
ENSG00000108932_gna
ENSG00000108932_unmod
ENSG00000109220_amide
ENSG00000109220_gna
ENSG00000109220_unmod
ENSG00000109390_amide
ENSG00000109390_gna
ENSG00000109390_unmod
ENSG00000109445_amide
ENSG00000109445_gna
ENSG00000109445_unmod
ENSG00000109680_amide
ENSG00000109680_gna
ENSG00000109680_unmod
ENSG00000109917_amide
ENSG00000109917_gna
ENSG00000109917_unmod
ENSG00000110330_amide
ENSG00000110330_gna
ENSG00000110330_unmod
ENSG00000110921_amide
ENSG00000110921_gna
ENSG00000110921_unmod
ENSG00000111490_amide
ENSG00000111490_gna
ENSG00000111490_unmod
ENSG00000111554_amide
ENSG00000111554_gna
ENSG00000111554_unmod
ENSG00000111788_amide
ENSG00000111788_gna
ENSG00000111788_unmod
ENSG00000111801_amide
ENSG00000111801_gna
ENSG00000111801_unmod
ENSG00000111817_amide
ENSG00000111817_gna
ENSG00000111817_unmod
ENSG00000112992_amide
ENSG00000112992_gna
ENSG00000112992_unmod
ENSG00000114302_amide
ENSG00000114302_gna
ENSG00000114302_unmod
ENSG00000114544_amide
ENSG00000114544_gna
ENSG00000114544_unmod
ENSG00000114779_amide
ENSG00000114779_gna
ENSG00000114779_unmod
ENSG00000114790_amide
ENSG00000114790_gna
ENSG00000114790_unmod
ENSG00000115163_amide
ENSG00000115163_gna
ENSG00000115163_unmod
ENSG00000115355_amide
ENSG00000115355_gna
ENSG00000115355_unmod
ENSG00000115425_amide
ENSG00000115425_gna
ENSG00000115425_unmod
ENSG00000115998_amide
ENSG00000115998_gna
ENSG00000115998_unmod
ENSG00000116151_amide
ENSG00000116151_gna
ENSG00000116151_unmod
ENSG00000116750_amide
ENSG00000116750_gna
ENSG00000116750_unmod
ENSG00000116761_amide
ENSG00000116761_gna
ENSG00000116761_unmod
ENSG00000117395_amide
ENSG00000117395_gna
ENSG00000117395_unmod
ENSG00000117461_amide
ENSG00000117461_gna
ENSG00000117461_unmod
ENSG00000117625_amide
ENSG00000117625_gna
ENSG00000117625_unmod
ENSG00000117899_amide
ENSG00000117899_gna
ENSG00000117899_unmod
ENSG00000118894_amide
ENSG00000118894_gna
ENSG00000118894_unmod
ENSG00000119125_amide
ENSG00000119125_gna
ENSG00000119125_unmod
ENSG00000119900_amide
ENSG00000119900_gna
ENSG00000119900_unmod
ENSG00000120334_amide
ENSG00000120334_gna
ENSG00000120334_unmod
ENSG00000120733_amide
ENSG00000120733_gna
ENSG00000120733_unmod
ENSG00000121350_amide
ENSG00000121350_gna
ENSG00000121350_unmod
ENSG00000122550_amide
ENSG00000122550_gna
ENSG00000122550_unmod
ENSG00000122674_amide
ENSG00000122674_gna
ENSG00000122674_unmod
ENSG00000122691_amide
ENSG00000122691_gna
ENSG00000122691_unmod
ENSG00000122882_amide
ENSG00000122882_gna
ENSG00000122882_unmod
ENSG00000123130_amide
ENSG00000123130_gna
ENSG00000123130_unmod
ENSG00000123136_amide
ENSG00000123136_gna
ENSG00000123136_unmod
ENSG00000123268_amide
ENSG00000123268_gna
ENSG00000123268_unmod
ENSG00000123552_amide
ENSG00000123552_gna
ENSG00000123552_unmod
ENSG00000124224_amide
ENSG00000124224_gna
ENSG00000124224_unmod
ENSG00000124406_amide
ENSG00000124406_gna
ENSG00000124406_unmod
ENSG00000125503_amide
ENSG00000125503_gna
ENSG00000125503_unmod
ENSG00000125779_amide
ENSG00000125779_gna
ENSG00000125779_unmod
ENSG00000125901_amide
ENSG00000125901_gna
ENSG00000125901_unmod
ENSG00000126005_amide
ENSG00000126005_gna
ENSG00000126005_unmod
ENSG00000126216_amide
ENSG00000126216_gna
ENSG00000126216_unmod
ENSG00000127415_amide
ENSG00000127415_gna
ENSG00000127415_unmod
ENSG00000127540_amide
ENSG00000127540_gna
ENSG00000127540_unmod
ENSG00000127952_amide
ENSG00000127952_gna
ENSG00000127952_unmod
ENSG00000128165_amide
ENSG00000128165_gna
ENSG00000128165_unmod
ENSG00000128294_amide
ENSG00000128294_gna
ENSG00000128294_unmod
ENSG00000129646_amide
ENSG00000129646_gna
ENSG00000129646_unmod
ENSG00000130414_amide
ENSG00000130414_gna
ENSG00000130414_unmod
ENSG00000130734_amide
ENSG00000130734_gna
ENSG00000130734_unmod
ENSG00000130779_amide
ENSG00000130779_gna
ENSG00000130779_unmod
ENSG00000130856_amide
ENSG00000130856_gna
ENSG00000130856_unmod
ENSG00000130921_amide
ENSG00000130921_gna
ENSG00000130921_unmod
ENSG00000131115_amide
ENSG00000131115_gna
ENSG00000131115_unmod
ENSG00000131171_amide
ENSG00000131171_gna
ENSG00000131171_unmod
ENSG00000131437_amide
ENSG00000131437_gna
ENSG00000131437_unmod
ENSG00000131504_amide
ENSG00000131504_gna
ENSG00000131504_unmod
ENSG00000131724_amide
ENSG00000131724_gna
ENSG00000131724_unmod
ENSG00000131844_amide
ENSG00000131844_gna
ENSG00000131844_unmod
ENSG00000132196_amide
ENSG00000132196_gna
ENSG00000132196_unmod
ENSG00000132429_amide
ENSG00000132429_gna
ENSG00000132429_unmod
ENSG00000132570_amide
ENSG00000132570_gna
ENSG00000132570_unmod
ENSG00000132846_amide
ENSG00000132846_gna
ENSG00000132846_unmod
ENSG00000132854_amide
ENSG00000132854_gna
ENSG00000132854_unmod
ENSG00000132912_amide
ENSG00000132912_gna
ENSG00000132912_unmod
ENSG00000133706_amide
ENSG00000133706_gna
ENSG00000133706_unmod
ENSG00000133983_amide
ENSG00000133983_gna
ENSG00000133983_unmod
ENSG00000134698_amide
ENSG00000134698_gna
ENSG00000134698_unmod
ENSG00000134824_amide
ENSG00000134824_gna
ENSG00000134824_unmod
ENSG00000135070_amide
ENSG00000135070_gna
ENSG00000135070_unmod
ENSG00000135074_amide
ENSG00000135074_gna
ENSG00000135074_unmod
ENSG00000135482_amide
ENSG00000135482_gna
ENSG00000135482_unmod
ENSG00000135521_amide
ENSG00000135521_gna
ENSG00000135521_unmod
ENSG00000135870_amide
ENSG00000135870_gna
ENSG00000135870_unmod
ENSG00000136319_amide
ENSG00000136319_gna
