ensembl_id,MR10_unmod_1,MR11_unmod_2,MR12_unmod_3,MR1_NT_1,MR2_NT_2,MR3_NT_3,MR4_Amide3_1,MR5_Amide3_2,MR6_Amide3_3,MR7_GNA7_1,MR8_GNA7_2,MR9_GNA7_3,mean_nt,mean_unmod,mean_amide,mean_gna
ENSG00000003393,574.0763264502192,507.0224799808934,573.6871446090603,522.4884420086464,448.8574763620205,503.40999178623355,450.4275691863898,472.5499432418882,467.34534827953246,469.96572451850454,491.84170587792,438.4368659819193,491.5853033856335,551.5953170133911,463.4409535692701,466.74809879278126
ENSG00000003400,155.88739271087255,155.35032214902796,129.10563689931664,123.2710826384036,118.69483417475922,116.30812861375061,119.66002377953767,118.64019851604851,107.4985401500679,97.04306995957322,120.83308345097689,146.51561091041356,119.42468180897116,146.78111725307238,115.26625414855137,121.46392144032122
ENSG00000003402,939.9916434721476,903.0804441410526,930.8099950644281,834.6243943774482,905.9008033567831,807.0541138160253,847.3486236746123,874.7201077030695,890.9624768370035,856.0585100005209,920.7140584081478,872.4338649665534,849.1931038500855,924.6273608925427,871.0104027382284,883.0688111250739
ENSG00000003436,3714.2271592608495,3905.9509568898457,3798.204543618606,2757.200912591082,3144.730951411724,2728.357856717982,3893.328578583006,4013.6582413225906,3897.277582728733,4064.7183017352663,4107.473900125813,4260.052383895206,2876.7632402402633,3806.1275532564337,3934.75480087811,4144.081528585429
ENSG00000003509,126.0167545866335,150.22888295730175,122.85858995257551,132.31850154764422,118.69483417475922,134.95294312435186,109.93156656168908,116.6293476937426,116.60858592549738,131.70130923084935,139.5537020138043,112.10664168145279,128.65542628225177,133.03474249883692,114.38983339364302,127.78721764203549
ENSG00000003756,1066.008398058781,964.537714441767,1041.1744911235214,951.1099128339213,834.9567645396855,991.7265623019804,1000.0854019948351,1019.5013669090948,1041.27823213159,973.2033587374342,1101.1127463772118,998.9700743891833,925.9310798918624,1023.9068678746899,1020.2883336785067,1024.4287265012765
ENSG00000003987,31.73755300700399,42.678659931051634,40.605805153817336,20.356692545791418,32.74340253096806,23.084056060744395,31.131063097115494,20.108508223059072,21.86410986103076,11.090636566808367,19.571555770228652,39.95880297556733,25.394717045834625,38.340672697290984,24.367893727068438,23.540331770868118
ENSG00000003989,1816.5081809302872,1789.0894243096845,1875.155258513462,2374.9474636756654,2387.5397678830877,2301.3028195942106,2722.022329554036,2687.502124011845,2731.191723473759,2283.2848031916724,2366.4563737828644,2466.3461169919615,2354.5966837176543,1826.9176212511447,2713.572059013213,2372.0290979888327
ENSG00000004059,703.8269108023826,769.9230251561715,743.3985866621942,764.5068978308333,633.0391155987159,657.0077494211866,716.9872969554411,690.727257462079,778.9089137992208,802.6848215227556,690.9610124098115,722.588353808176,684.8512542835784,739.0495075402495,728.8744894055803,738.7447292469143
ENSG00000004139,164.28850968331477,218.5147388469844,187.41140840223383,178.68652345750246,195.09610674701804,194.43877989627012,179.97645853019893,189.01997729675526,204.06502536962043,176.75702028350835,173.5911903098541,145.40564416109223,189.40713670026355,190.07155231084434,191.0204870655249,165.25128491815155
ENSG00000004142,2138.5509982072394,2029.7970663208157,2107.337170034007,2097.870259580171,1971.4256940520354,2145.9293653392,2162.636039527742,2037.9973084070368,2126.2846839852414,2256.251376560077,2169.0389416657754,2114.4866574571047,2071.7417729904687,2091.895078187354,2108.9726773066736,2179.9256585609855
ENSG00000004399,1886.5174890339724,1666.174883708256,1893.8963993536854,2056.0259471249333,1890.9314961634057,2089.1070734973678,2093.563993281017,2005.8236952501422,2103.5095695466675,1816.0917378148702,1840.5771796088943,1827.005269382884,2012.0215055952358,1815.5295906986378,2067.6324193592754,1827.891395602216
ENSG00000004455,2737.8306755747853,2601.691109396908,2683.1066636253145,4152.765279341449,4267.556796536171,4159.569332484134,3949.753630446528,3971.4303740541664,4074.0124707720647,3868.5526674598436,3784.968698520741,3716.168676727762,4193.297136120585,2674.2094828656695,3998.398825090919,3789.8966809027825
ENSG00000004468,10.268031855207173,20.485756766904785,3.123523473370564,4.523709454620315,10.914467510322687,7.990634790257675,4.864228608924296,15.081381167294303,10.93205493051538,3.4658239271276146,1.7018744148024914,5.5498337466065735,7.809603918400225,11.292437365160842,10.29255490224466,3.572510696178893
ENSG00000004478,3530.3360433085027,3364.785548964111,3617.040182163113,3839.4983996089927,3262.061477147693,4164.008574034277,4140.431391916361,4108.168229970968,3999.310095413543,4056.40032431016,3861.553047186853,3611.8318022915582,3755.1894835969883,3504.053924811909,4082.636572433624,3843.2617245961906
ENSG00000004487,1640.0847245090004,1673.003469297224,1633.602776572805,1816.2693460300566,1749.0434185292106,1987.0045178440753,1774.4705965355831,1888.1889221452468,1775.5479216312062,1805.6942660334873,1760.5890821131773,1703.7989602082182,1850.772427467781,1648.8969901263433,1812.7358134373453,1756.694102784961
ENSG00000004534,987.5979729826536,932.1019328941677,916.2335521886988,814.2677018316567,669.875443446055,854.9979225575713,806.4891033596482,951.132438950694,821.7261289437394,842.8883790774358,872.2106375862768,924.6023021846552,779.7136892784278,945.3111526885067,859.7825570846938,879.9004396161226
ENSG00000004660,389.25175305649014,358.5007434208337,345.66993105300907,338.1472817328686,270.1330708804865,369.3448969719103,299.6364823097366,384.0725070604282,331.6056662256332,373.61581934435685,366.7539363899369,366.2890272760339,325.87508319508845,364.474142510111,338.43821853193265,368.88626100344254
ENSG00000004700,1194.825524969562,1220.6096740280768,1208.8035841944084,705.6986749207692,663.0539012521033,782.1943611352236,927.1219728609708,950.127013539541,997.5500124095283,1060.54212170105,1082.3921278143846,1015.619575629003,716.982312436032,1208.079594397349,958.2663329366801,1052.851275048146
ENSG00000004766,408.854359325522,431.90803850224256,376.90516578671475,384.5153036427268,360.1774278406487,364.01780711173853,414.43227748034997,430.3220759734641,393.55397749855365,393.71759812169705,373.56143404914684,422.8973314914209,369.5701795317047,405.88918787149305,412.76944365078924,396.72545455408834
ENSG00000004776,2.800372324147411,10.242878383452393,6.247046946741128,14.702055727516024,9.550159071532352,3.5513932401145225,6.8099200524940136,6.032552466917721,8.199041197886535,8.317977425106275,5.95656045180872,7.769767245249203,9.267869346387632,6.430099218113644,7.013837905766091,7.348101707388065
ENSG00000004777,129.75058435216337,119.50024780694459,140.5585563016754,65.59378709199457,75.03696413346847,74.57925804240497,79.77334918635844,69.37435336955379,88.36744402166599,73.47546725510543,103.81433930295198,91.01727344434781,71.736669755956,129.9364628202611,79.17171552585941,89.43569333413507
ENSG00000004779,424.723135829024,406.30084254361157,465.40499753221405,379.9915941881065,306.9693987278256,452.8026381146016,449.4547234646049,442.3871809072995,425.4391377125568,467.19306537680245,446.742033885654,415.12756424617174,379.9212103435113,432.14299196828324,439.0936806948204,443.0208878362094
